cui,cue,nombre_escuela,nombre_utm,perido,modelo,mac_address,ip_publica,latitud,longitud,direccion,bw_gb,clientes,wan_appliances,wan_carrier,access_points,bw_educacion,bw_web,bw_streaming,bw_calls,bw_socialmedia,bw_updates,bw_otros
1408506,140090500,MARIANO MORENO-CRUZ CAÃ‘A,UTM - CRUZ CAÃ‘A,sept-25,MX68,6c:c3:b2:4e:e4:33,148.227.75.230,-322.857,-650.292,"-32.2857,-65.0292","6,88",248,1,Starlink,2,"1,93","1,72","1,24","0,83","0,55","0,48","0,14"
1400719,140252000,I.P.E.T. NÂº 104 ARTURO CAPDEVILA-CRUZ DEL EJE,UTM - CRUZ DEL EJE - ARTURO CAPDEVILA,sept-25,MX68,e4:55:a8:7d:3a:15,148.227.75.230,-3.073.431,-6.478.894,47XQ7686+7C,"8,46",48,1,Starlink,2,"2,37","2,11","1,52","1,02","0,68","0,59","0,17"
1400718,140256100,I.P.E.A. NÂº 211 PRESIDENTE ARTURO ILLIA-CRUZ DEL EJE,UTM - CRUZ DEL EJE - ARTURO ILLIA,sept-25,MX68,08:f1:b3:7b:50:d4,148.227.75.230,-3.074.956,-6.473.894,47XQ7726+5C,"11,07",50,1,Starlink,2,"3,10","2,77","1,99","1,33","0,89","0,77","0,22"
1400710,140024700,ESCUELA DOMINGO FAUSTINO SARMIENTO-CRUZ DEL EJE,UTM - CRUZ DEL EJE - DOMINGO F. SARMIENTO,sept-25,MX68,6c:c3:b2:4e:e5:22,148.222.222.11,-3.072.269,-6.480.756,47XQ75GR+WX,"5,67",124,1,Starlink,2,"1,59","1,42","1,02","0,68","0,45","0,40","0,11"
1406973,140247400,ESCUELA LEOPOLDO HERRERA-CRUZ DEL EJE,UTM - CRUZ DEL EJE - LEOPOLDO HERRERA,sept-25,MX68,e4:55:a8:7d:3a:7b,148.222.222.11,-3.072.069,-6.480.019,47XQ75HX+PW,"50,20",278,1,Starlink,2,"14,06","12,55","9,04","6,02","4,02","3,51","1,00"
1400709,140251400,ESCUELA MARCOS SASTRE-CRUZ DEL EJE,UTM - CRUZ DEL EJE - MARCOS SASTRE,sept-25,MX68,08:f1:b3:7b:52:40,148.222.222.11,-3.071.331,-6.481.256,47XQ75PP+MX,"9,36",51,1,Starlink,2,"2,62","2,34","1,68","1,12","0,75","0,65","0,19"
1400711,140030700,ESCUELA SENADOR NICOLAS PEDERNERA-CRUZ DEL EJE,UTM - CRUZ DEL EJE - NICOLAS PEDERNERA,sept-25,MX68,6c:c3:b2:4e:e2:aa,153.67.7.95,-3.073.144,-6.478.881,47XQ7696+CF,"194,68",474,1,Starlink,6,"54,51","48,67","35,04","23,36","15,57","13,63","3,89"
1407059,140288100,ESCUELA PABLO A. PIZZURNO-CRUZ DEL EJE,UTM - CRUZ DEL EJE - PABLO A. PIZZURNO,sept-25,MX68,e4:55:a8:7d:3a:5d,153.67.7.95,-3.072.856,-6.481.506,47XQ75CM+HX,"48,35",323,1,Starlink,2,"13,54","12,09","8,70","5,80","3,87","3,38","0,97"
1409513,140376400,ANTONIO SOBRAL-CUATRO VIENTOS,UTM - CUATRO VIENTOS,sept-25,MX68,08:f1:b3:7b:57:88,153.67.7.95,-3.307.162,-6.457.892,"-33.0712130100,-64.5790031945","8,37",91,1,Starlink,2,"2,34","2,09","1,51","1,00","0,67","0,59","0,17"
1401334,140034100,LUIS PASTEUR-CUCHILLO YACO,UTM - CUCHILLO YACO,sept-25,MX68,6c:c3:b2:62:26:9a,148.227.69.26,-31.331,-65.036,"-31.3310,-65.0360","65,41",410,1,Starlink,3,"18,32","16,35","11,77","7,85","5,23","4,58","1,31"
1409081,140220000,LUIS TESSANDORI-CHUCHIRAS,UTM - CUCHIRAS,sept-25,MX68,6c:c3:b2:62:27:8e,148.227.69.26,-319.824.891,-650.834.014,"-31.9824891000,	-65.0834014000","8,00",169,1,Starlink,2,"2,24","2,00","1,44","0,96","0,64","0,56","0,16"
1409602,140401400,DEAN GREGORIO FUNES-DE LA SERNA,UTM - DE LA SERNA,sept-25,MX68,6c:c3:b2:62:27:98,148.227.69.26,-3.437.756,-6.469.669,47QQJ8C3+X8,"1,81",50,1,Starlink,2,"0,51","0,45","0,33","0,22","0,14","0,13","0,04"
1401001,140081500,ESCUELA BERNARDINO RIVADAVIA-DEAN FUNES,UTM - DEAN FUNES - BERNARDINO RIVADAVIA,sept-25,MX68,6c:c3:b2:62:25:c4,148.227.69.26,-3.043.656,-6.435.919,47XQHJ7R+98,"2,58",41,1,Starlink,2,"0,72","0,64","0,46","0,31","0,21","0,18","0,05"
1409115,140233900,DALMACIO VELEZ SARSFIELD-DIAZ,UTM - DIAZ,sept-25,MX68,6c:c3:b2:62:26:81,148.227.69.26,-3.141.806,-6.377.952,"H6JC+Q5H Capilla de los Remedios, CÃ³rdoba","1,34",8,1,Starlink,2,"0,38","0,34","0,24","0,16","0,11","0,09","0,03"
1409528,140378200,MARIA CELINA CALDECOT DE ARGUELLO-DIEGO DE ROJAS,UTM - DIEGO DE ROJAS,sept-25,MX68,6c:c3:b2:62:26:be,148.227.69.26,-3.102.952.915,-633.404.730.872,"-31.0295291500,	-63.3404730872","15,84",100,1,Starlink,2,"4,43","3,96","2,85","1,90","1,27","1,11","0,32"
1408914,140183700,PRESIDENTE ROQUE SAENZ PEÃ‘A-EL ALCALDE,UTM - EL ALCALDE,sept-25,MX68,9c:e3:30:bf:95:e4,148.227.69.26,-3.111.756,-6.360.094,47WRV9JX+XJ,"44,76",390,1,Starlink,4,"12,53","11,19","8,06","5,37","3,58","3,13","0,90"
1408323,140053000,PERITO MORENO-EL BAÃ‘ADO,UTM - EL BAÃ‘ADO - PERITO MORENO,sept-25,MX68,6c:c3:b2:62:27:9b,148.222.222.165,-314.616,-654.684,"-31.4616,-65.4684","55,21",295,1,Starlink,5,"15,46","13,80","9,94","6,62","4,42","3,86","1,10"
1408934,140186600,PRESIDENTE JUAN DOMINGO PERON-EL BAGUAL,UTM - EL BAGUAL,sept-25,MX68,6c:c3:b2:62:25:bc,148.222.222.165,-3.082.491,-630.458,"5XG3+2MP La Para, CÃ³rdoba","3,44",84,1,Starlink,2,"0,96","0,86","0,62","0,41","0,27","0,24","0,07"
1408765,140149400,DELICIA ANDREA HERRERA OLIVA DE SOSA-EL BARRIAL,UTM - EL BARRIAL - OLIVA DE SOSA,sept-25,MX68,6c:c3:b2:62:26:56,148.222.222.165,-303.313.194,-6.432.571.883,"-30.3313194, -64.32571883","31,24",150,1,Starlink,2,"8,75","7,81","5,62","3,75","2,50","2,19","0,62"
1409190,140257200,DEAN GREGORIO FUNES-EL BORDO,UTM - EL BORDO,sept-25,MX68,6c:c3:b2:62:26:17,148.222.222.165,-317.782,-653.823,"-31.7782,-65.3823","24,18",183,1,Starlink,2,"6,77","6,05","4,35","2,90","1,93","1,69","0,48"
1409300,140306600,YAPEYU-EL CALLEJON NORTE,UTM - EL CALLEJON NORTE,sept-25,MX68,9c:e3:30:bf:94:be,148.222.222.165,-3.218.020.784,-6.417.392.431,"-32.18020784, -64.17392431","61,86",444,1,Starlink,4,"17,32","15,46","11,13","7,42","4,95","4,33","1,24"
1409522,140377500,FRANCISCO NARCISO LAPRIDA-EL CARMEN,UTM - EL CARMEN,sept-25,MX68,6c:c3:b2:4e:e2:a3,148.227.121.126,-3.227.142,-6.462.143,"-32.200447,-64.821341","10,17",155,1,Starlink,2,"2,85","2,54","1,83","1,22","0,81","0,71","0,20"
1409210,140263600,ANTONIO LUIS BERUTTI-EL CARRIZAL,UTM - EL CARRIZAL,sept-25,MX68,e4:55:a8:7d:3a:6d,148.227.121.126,-307.314,-645.986,"-30.7314,-64.5986","3,18",7,1,Starlink,2,"0,89","0,79","0,57","0,38","0,25","0,22","0,06"
1408706,140138500,ANGEL VICENTE PEÃ‘ALOZA-EL CHACHO,UTM - EL CHACHO,sept-25,MX68,08:f1:b3:79:f7:43,148.227.121.126,-3.079.963.192,-656.562.140.616,"-30.7996319200,	-65.6562140616","13,49",101,1,Starlink,2,"3,78","3,37","2,43","1,62","1,08","0,94","0,27"
1408890,140180100,DOMINGO FAUSTINO SARMIENTO-EL CRISPIN,UTM - EL CRISPIN,sept-25,MX68,6c:c3:b2:4e:df:3a,148.227.75.159,-310.167,-636.055,"-31.0167,-63.6055","24,76",96,1,Starlink,2,"6,93","6,19","4,46","2,97","1,98","1,73","0,50"
1408611,140113800,DEAN GREGORIO FUNES-EL DESCANSO,UTM - EL DESCANSO,sept-25,MX68,e4:55:a8:8e:ff:fb,148.227.75.159,-315.313,-630.556,"-31.5313,-63.0556","1,09",24,1,Starlink,2,"0,31","0,27","0,20","0,13","0,09","0,08","0,02"
1409089,140511900,PROFESOR JORGE HONORARIO PEYRANO-EL DIQUECITO,UTM - EL DIQUECITO,sept-25,MX68,08:f1:b3:7a:74:70,148.227.75.159,-313.562.801,-643.696.704,"-31.3562801000, -64.3696704000","5,22",31,1,Starlink,2,"1,46","1,30","0,94","0,63","0,42","0,37","0,10"
1408421,140068300,EJERCITO ARGENTINO-EL DURAZNO,UTM - EL DURAZNO - EJERCITO ARGENTINO,sept-25,MX68,6c:ef:bd:cb:fe:d1,148.227.75.174,-304.468,-63.619,"-30.4468,-63.6190","11,36",82,1,Starlink,2,"3,18","2,84","2,05","1,36","0,91","0,80","0,23"
1409480,140369100,GRANADERO MARQUEZ-EL DURAZNO,UTM - EL DURAZNO - GRANADERO MARQUEZ,sept-25,MX68,e4:55:a8:8f:05:ff,148.227.75.174,-3.027.571,-6.414.244,"-30.2757,-64.1425","5,87",28,1,Starlink,2,"1,64","1,47","1,06","0,70","0,47","0,41","0,12"
1408446,140077900,RICARDO ROJAS-EL DURAZNO,UTM - EL DURAZNO - RICARDO ROJAS,sept-25,MX68,08:f1:b3:7a:7c:28,2803:9810:3932:ed08:af1:b3ff:fe7a:7c29,-3.135.386,-6.462.324,"-31.3540028700,-64.6231400503","68,81",196,1,Starlink,2,"19,27","17,20","12,39","8,26","5,50","4,82","1,38"
1408907,140182900,VICTOR MERCANTE-EL DURAZNO,UTM - EL DURAZNO - VICTOR EL MERCANTE,sept-25,MX68,6c:c3:b2:61:fe:84,148.222.194.219,-3.217.055,-6.477.197,"-32.1707388,	-64.77225194","10,72",5,1,Starlink,2,"3,00","2,68","1,93","1,29","0,86","0,75","0,21"
1409500,140372600,JERONIMO LUIS DE CABRERA-EL ESPINILLAL,UTM - EL ESPINILLAL,sept-25,MX68,e4:55:a8:8f:05:84,148.222.194.219,-327.686,-640.913,"-32.7686,-64.0913","4,20",56,1,Starlink,2,"1,18","1,05","0,76","0,50","0,34","0,29","0,08"
1409133,140237100,JOSE MANUEL ESTRADA-EL ESPINILLO,UTM - EL ESPINILLO,sept-25,MX68,08:f1:b3:7a:8c:82,148.222.194.219,-3.230.794,-6.466.944,47VQM8RJ+R6,"3,06",12,1,Starlink,2,"0,86","0,77","0,55","0,37","0,24","0,21","0,06"
1407178,140080500,RICARDO PEDRONI-EL ESTANQUE,UTM - EL ESTANQUE,sept-25,MX68,6c:c3:b2:62:1e:d0,148.222.223.83,-3.197.606,-6.437.744,47WQ2JFF+H2,"32,49",121,1,Starlink,2,"9,10","8,12","5,85","3,90","2,60","2,27","0,65"
1409430,140350100,JERONIMO LUIS DE CABRERA-EL HUAICO,UTM - EL HUAICO,sept-25,MX68,e4:55:a8:8e:ff:78,148.222.223.83,-318.490.406,-649.535.167,"-31.8490406000,	-64.9535167000","5,39",14,1,Starlink,2,"1,51","1,35","0,97","0,65","0,43","0,38","0,11"
1408783,140151300,TAMBOR DE TACUARI-EL JUMIAL,UTM - EL JUMIAL,sept-25,MX68,08:f1:b3:7c:b6:13,2803:9810:3ebd:1c08:af1:b3ff:fe7c:b614,-3.186.198,-6.292.514,-3.186.286.447,"49,87",153,1,Starlink,2,"13,96","12,47","8,98","5,98","3,99","3,49","1,00"
1408800,140157000,JUAN JOSE PASO-EL MANANTIAL,UTM - EL MANANTIAL,sept-25,MX68,6c:c3:b2:4d:d5:ef,153.67.181.208,-322.476.939,-651.713.829.593,"-32.2476939000,	-65.1713829593","2,49",34,1,Starlink,2,"0,70","0,62","0,45","0,30","0,20","0,17","0,05"
1408823,140166200,ANTARTIDA ARGENTINA-EL MANZANO,UTM - EL MANZANO - ANTARTIDA ARGENTINA,sept-25,MX68,e4:55:a8:7d:38:c8,153.67.181.208,-310.922,-642.899,"-31.0922,-64.2899","2,83",6,1,Starlink,2,"0,79","0,71","0,51","0,34","0,23","0,20","0,06"
1409000,140198200,TENIENTE JUAN CARLOS SANCHEZ-EL MANZANO,UTM - EL MANZANO - TENIENTE JUAN CARLOS SANCHEZ,sept-25,MX68,08:f1:b3:7b:5f:a8,153.67.181.208,-310.888,-643.098,"-31.0888,-64.3098","3,47",129,1,Starlink,2,"0,97","0,87","0,62","0,42","0,28","0,24","0,07"
1408311,140051200,CORNELIO SAAVEDRA-EL MIRADOR,UTM - EL MIRADOR,sept-25,MX68,6c:ef:bd:cb:86:69,148.227.75.244,-315.819,-651.112,"-31.5819,-65.1112","10,44",103,1,Starlink,2,"2,92","2,61","1,88","1,25","0,84","0,73","0,21"
1408910,140183300,JOSE MARMOL-EL PARADOR DE LA MONTAÃ‘A,UTM - EL PARADOR DE LA MONTAÃ‘A,sept-25,MX68,e4:55:a8:8e:ff:e9,148.227.75.244,-321.001,-6.447.059,"-32.1002157600,-64.4704128633","74,08",80,1,Starlink,2,"20,74","18,52","13,33","8,89","5,93","5,19","1,48"
1409686,140581100,I.P.E.M. N 435-LA CAROLINA - EL POTOSI,UTM - EL POTOSI,sept-25,MX68,08:f1:b3:7a:8d:a0,148.227.75.244,-331.869,-647.266,"-33.1869,-64.7266","11,15",147,1,Starlink,2,"3,12","2,79","2,01","1,34","0,89","0,78","0,22"
1408132,140235300,EDUARDO WILDE-EL QUEBRACHAL,UTM - EL QUEBRACHAL - EDUARDO WILDE,sept-25,MX68,6c:ef:bd:cb:ee:50,148.222.223.122,-3.132.162,-6.406.103,"-31.3215294300,-64.0603854908","21,52",154,1,Starlink,2,"6,02","5,38","3,87","2,58","1,72","1,51","0,43"
1408249,140035000,LUIS DE TEJEDA-EL QUEBRACHAL,UTM - EL QUEBRACHAL - LUIS DE TEJEDA,sept-25,MX68,e4:55:a8:8e:ff:9b,148.222.223.122,-308.077,-650.335,"-30.8077,-65.0335","11,00",68,1,Starlink,2,"3,08","2,75","1,98","1,32","0,88","0,77","0,22"
1408183,140023400,GENERAL MANUEL BELGRANO-EL QUEBRACHO,UTM - EL QUEBRACHO - MANUEL BELGRANO,sept-25,MX68,08:f1:b3:7d:3e:a0,2803:9810:b6ea:2a08:af1:b3ff:fe7d:3ea1,-3.224.744,-6.437.719,47VQQJ3F+24,"31,66",495,1,Starlink,5,"8,87","7,92","5,70","3,80","2,53","2,22","0,63"
1409762,140508702,I.P.E.M. N 328 - NUESTRA SEÃ‘ORA DE LOS REMEDIOS - ANEXO EL QUEBRACHO-EL QUEBRACHO,UTM - EL QUEBRACHO ANEXO,sept-25,MX68,6c:c3:b2:4d:1b:f9,148.222.222.176,-314.775.763,-637.339.018,"-31.4775763000,-63.7339018000","28,85",437,1,Starlink,1,"8,08","7,21","5,19","3,46","2,31","2,02","0,58"
1409234,140274000,DOMINGO FAUSTINO SARMIENTO-EL QUEMADO,UTM - EL QUEMADO,sept-25,MX68,e4:55:a8:7d:1a:79,148.222.222.176,-31.44,-655.047,"-31.4400,-65.5047","89,87",141,1,Starlink,2,"25,16","22,47","16,18","10,78","7,19","6,29","1,80"
1409547,140383200,RUBEN DARIO-EL QUICHO,UTM - EL QUICHO,sept-25,MX68,08:f1:b3:75:64:b4,148.222.222.176,-304.608,-65.392,"-30.4608,-65.3920","185,64",929,1,Starlink,6,"51,98","46,41","33,42","22,28","14,85","12,99","3,71"
1408576,140108500,CARLOS MARIA DE ALVEAR-EL RASTREADOR,UTM - EL RASTREADOR,sept-25,MX68,6c:c3:b2:4e:e0:4b,148.222.194.124,-3.366.609,-6.354.006,"-33.6649,-63.5424","36,66",249,1,Starlink,2,"10,26","9,16","6,60","4,40","2,93","2,57","0,73"
1407035,140525200,GREGORIA MATORRAS DE SAN MARTIN-EL RETIRO,UTM - EL RETIRO,sept-25,MX68,e4:55:a8:8f:05:b2,148.222.194.124,-313.385,-655.007,"-31.3385,-65.5007","75,20",264,1,Starlink,4,"21,06","18,80","13,54","9,02","6,02","5,26","1,50"
1409181,140255900,JOSE HERNANDEZ-EL RINCON,UTM - EL RINCON,sept-25,MX68,08:f1:b3:7a:81:49,148.222.194.124,-30.743,-646.473,"-30.7430,-64.6473","0,41",15,1,Starlink,2,"0,11","0,10","0,07","0,05","0,03","0,03","0,01"
1408694,140163100,MARTIN GUEMES-EL RODEO,UTM - EL RODEO,sept-25,MX68,6c:c3:b2:4d:19:a4,148.222.194.96,-301.783.549,-638.646.364,"-30.1783549,-63.8646364","22,66",127,1,Starlink,2,"6,35","5,67","4,08","2,72","1,81","1,59","0,45"
1408651,140123300,PAULA ALBARRACIN-EL SALTO NORTE,UTM - EL SALTO NORTE,sept-25,MX68,e4:55:a8:54:0b:5e,148.222.194.96,-3.214.026,-6.422.048,"VQ5H+VRR El Salto Nte., CÃ³rdoba","15,81",229,1,Starlink,6,"4,43","3,95","2,85","1,90","1,26","1,11","0,32"
1409488,140369800,GENERAL MANUEL BELGRANO-EL SAUCE,UTM - EL SAUCE,sept-25,MX68,08:f1:b3:75:19:3e,148.222.194.96,-3.110.754.995,-6.527.033.689,"-31.10754995,-65.27033689","3,39",25,1,Starlink,2,"0,95","0,85","0,61","0,41","0,27","0,24","0,07"
1408995,140197100,ERNESTO ARRIETA-EL SIMBOLAR,UTM - EL SIMBOLAR - ERNESTO ARRIETA,sept-25,MX68,6c:c3:b2:4e:e2:66,148.222.222.103,-306.382,-648.937,"-30.6382,-64.8937","7,32",12,1,Starlink,2,"2,05","1,83","1,32","0,88","0,59","0,51","0,15"
1408920,140185000,GENERAL BELGRANO-EL TOSTADO,UTM - EL TOSTADO,sept-25,MX68,e4:55:a8:8f:00:3b,148.222.222.103,-310.311,-630.422,"-31.0311,-63.0422","108,10",253,1,Starlink,6,"30,27","27,02","19,46","12,97","8,65","7,57","2,16"
1408994,140197000,RAFAEL NUÃ‘EZ-EL TROPIEZO,UTM - EL TROPIEZO,sept-25,MX68,08:f1:b3:7a:87:6e,148.222.222.103,-3.065.078.153,-648.563.716.544,"-30.6507815300, -64.8563716544","59,33",219,1,Starlink,2,"16,61","14,83","10,68","7,12","4,75","4,15","1,19"
1406983,140369900,MARTIN GUEMES-EL TUSCAL,UTM - EL TUSCAL,sept-25,MX68,6c:ef:bd:cb:9b:3e,153.67.7.229,-2.976.391.758,-6.452.671.793,"-29.76391758	,-64.52671793","4,60",14,1,Starlink,2,"1,29","1,15","0,83","0,55","0,37","0,32","0,09"
1409119,140235200,HIPOLITO DE SAHAGUN NAVARRO-EL VERGEL,UTM - EL VERGEL,sept-25,MX68,e4:55:a8:8e:ff:e5,153.67.7.229,-3.125.877,-6.407.411,"-31.2583260400,-64.0746345471","16,57",302,1,Starlink,2,"4,64","4,14","2,98","1,99","1,33","1,16","0,33"
1409225,140270400,JUAN PASCUAL PRINGLES-EL VOLCAN,UTM - EL VOLCAN,sept-25,MX68,08:f1:b3:7d:27:9f,153.67.7.229,-3.148.196,-6.495.893,"-31.4834,-64.9574","0,60",5,1,Starlink,2,"0,17","0,15","0,11","0,07","0,05","0,04","0,01"
1408637,140124200,PRIMERA JUNTA-ENCRUCIJADA,UTM - ENCRUCIJADA,sept-25,MX68,6c:c3:b2:62:27:9f,98.97.134.94,-301.814,-633.912,"-30.1814,-63.3912","2,27",65,1,Starlink,2,"0,64","0,57","0,41","0,27","0,18","0,16","0,05"
1409552,140384700,GENERAL JOSE DE SAN MARTIN-ESPINILLO,UTM - ESPINILLO,sept-25,MX68,e4:55:a8:7d:3a:38,98.97.134.94,-330.024,-643.526,"-33.0024,-64.3526","1,74",19,1,Starlink,2,"0,49","0,43","0,31","0,21","0,14","0,12","0,03"
1408389,140063100,RODOLFO SENET-ESQUINA DEL ALAMBRE,UTM - ESQUINA DEL ALAMBRE,sept-25,MX68,08:f1:b3:79:f7:29,98.97.134.94,-3.060.773.298,-648.997.975,"-30.60773298, -64.8997975","6,40",26,1,Starlink,2,"1,79","1,60","1,15","0,77","0,51","0,45","0,13"
1408625,140116000,JUAN JOSE PASO-ESTACION CALCHIN,UTM - ESTACION CALCHIN,sept-25,MX68,6c:ef:bd:cb:ee:79,148.222.223.138,-315.895.001,-631.536.286,"-31.5895001	,-63.1536286","4,62",51,1,Starlink,2,"1,29","1,15","0,83","0,55","0,37","0,32","0,09"
1408702,140134600,MANUEL BELGRANO-ESTACION LECUEDER,UTM - ESTACION LECUEDER,sept-25,MX68,e4:55:a8:7d:30:4c,148.222.223.138,-3.449.851,-6.481.127,"G52Q+HFX Lecueder, CÃ³rdoba","223,36",657,1,Starlink,6,"62,54","55,84","40,21","26,80","17,87","15,64","4,47"
1408209,140029300,CONSTANCIO LUXARDO-ESTACION LUXARDO,UTM - ESTACION LUXARDO,sept-25,MX68,14:9f:43:29:93:83,2803:9810:5957:b408:169f:43ff:fe29:9384,-3.130.556,-6.213.476,-313.055.854,"40,48",214,1,Starlink,6,"11,33","10,12","7,29","4,86","3,24","2,83","0,81"
1408808,140163400,NIÃ‘AS DE AYOHUMA-ESTANCIA DE GUADALUPE,UTM - ESTANCIA DE GUADALUPE,sept-25,MX68,6c:c3:b2:4e:df:26,148.227.121.163,-311.278,-652.148,"-31.1278,-65.2148","21,55",21,1,Starlink,2,"6,03","5,39","3,88","2,59","1,72","1,51","0,43"
1409473,140364000,DOCTOR LUIS ORLANDINI-ESTANCIA LA COLORADA,UTM - ESTANCIA LA COLORADA,sept-25,MX68,e4:55:a8:8f:00:03,148.227.121.163,-3.455.481,-6.437.669,47QQCJWF+38,"1,13",13,1,Starlink,2,"0,32","0,28","0,20","0,14","0,09","0,08","0,02"
1406990,140134300,GUIDO SPANO-ESTANCIA LA VANGUARDIA,UTM - ESTANCIA LA VANGUARDIA,sept-25,MX68,08:f1:b3:7d:db:22,148.227.121.163,-3.483.219,-6.354.673,"5F93+48C Buchardo, CÃ³rdoba","17,35",66,1,Starlink,2,"4,86","4,34","3,12","2,08","1,39","1,21","0,35"
1408812,140164700,GENERAL MANUEL BELGRANO-ESTANCIA LOS MATORRALES,UTM - ESTANCIA LOS MATORRALES,sept-25,MX68,e4:55:a8:b4:bb:47,98.97.134.224,-3.170.609,-6.362.664,"79VF+H89 Matorrales, CÃ³rdoba","165,85",551,1,Starlink,6,"46,44","41,46","29,85","19,90","13,27","11,61","3,32"
1409577,140389200,NICOLAS AVELLANEDA-ESTANCIA SANTA ROSA,UTM - ESTANCIA SANTA ROSA,sept-25,MX68,e4:55:a8:7d:2f:f7,98.97.134.224,-3.393.899,-6.332.623,"3M6F+CG2 Fray Cayetano Rodriguez, CÃ³rdoba","70,32",218,1,Starlink,2,"19,69","17,58","12,66","8,44","5,63","4,92","1,41"
1410019,140120401,ESCUELA COSME ARGERICH ANEXO ESTANCIA VIEJA-ESTANCIA VIEJA,UTM - ESTANCIA VIEJA ANEXO,sept-25,MX68,14:9f:43:29:84:61,98.97.134.224,-3.137.931,-645.213,"JFCH+7FG Villa Carlos Paz, CÃ³rdoba","122,38",253,1,Starlink,2,"34,27","30,60","22,03","14,69","9,79","8,57","2,45"
1409589,140394500,LEOPOLDO LUGONES-EUFRASIO LOZA,UTM - EUFRASIO LOZA,sept-25,MX68,6c:c3:b2:4e:e2:95,200.189.31.209,-2.992.419,-6.358.906,"3CG6+89 Candelaria Nte., CÃ³rdoba","13,52",10,1,Starlink,2,"3,79","3,38","2,43","1,62","1,08","0,95","0,27"
1408146,140014600,JUAN JOSE PASO-FALDA DEL CAÃ‘ETE,UTM - FALDA DEL CAÃ‘ETE,sept-25,MX68,e4:55:a8:7d:39:7a,200.189.31.209,-3.153.462,-6.445.236,"-31.5348245000,-64.4520018000","0,96",22,1,Starlink,2,"0,27","0,24","0,17","0,12","0,08","0,07","0,02"
1408150,140015100,DOMINGO FAUSTINO SARMIENTO-FALDA DEL CARMEN,UTM - FALDA DEL CARMEN,sept-25,MX68,08:f1:b3:7b:53:10,200.189.31.209,-315.854.426,-64.454.392,"-31.5854426000,	-64.4543920000","1,91",13,1,Starlink,2,"0,53","0,48","0,34","0,23","0,15","0,13","0,04"
1408989,140196000,MARIANO MORENO-GENERAL DEHEZA,UTM - GENERAL DEHEZA - MARIANO MORENO,sept-25,MX68,6c:c3:b2:4e:e3:0c,153.67.7.26,-3.284.981,-6.358.069,47VR5C29+3P,"3,21",17,1,Starlink,2,"0,90","0,80","0,58","0,39","0,26","0,22","0,06"
1401173,140103500,LUIS PIEDRABUENA-GENERAL ROCA,UTM - GENERAL ROCA,sept-25,MX68,e4:55:a8:7d:3a:97,153.67.7.26,-3.281.226,-6.190.583,"53QV+3MV Gral. Roca, CÃ³rdoba","9,89",67,1,Starlink,2,"2,77","2,47","1,78","1,19","0,79","0,69","0,20"
1409682,140442600,ARTURO CAPDEVILA-GENERAL FOTHERINGHAM,UTM - GRAL FOTHERINGHAM,sept-25,MX68,08:f1:b3:79:f0:27,153.67.7.26,-3.144.819,-6.494.644,47WQH323+PC,"1,40",6,1,Starlink,2,"0,39","0,35","0,25","0,17","0,11","0,10","0,03"
1408881,140178700,MARIANO MORENO-GRANJA LA MARGARITA,UTM - GRANJA LA MARGARITA,sept-25,MX68,6c:c3:b2:4d:1b:76,143.105.136.64,-3.209.881,-6.331.456,"WM2P+F5 Las CaÃ±ita, CÃ³rdoba","0,94",8,1,Starlink,2,"0,26","0,23","0,17","0,11","0,08","0,07","0,02"
1408717,140139700,HUSARES DE PUEYRREDON-GUALLASCATE,UTM - GUALLASCATE,sept-25,MX68,e4:55:a8:54:0b:a4,143.105.136.64,-302.397.948,-6.394.191,"-30.2397948000,-63.9419100000","9,26",47,1,Starlink,2,"2,59","2,31","1,67","1,11","0,74","0,65","0,19"
1409080,140219800,MANUEL LUCERO-GUANACO BOLEADO,UTM - GUANACO BOLEADO,sept-25,MX68,14:9f:43:29:6f:d0,143.105.136.64,-3.211.083.712,-650.970.730.859,"-32.1108371200,	-65.0970730859","0,72",13,1,Starlink,2,"0,20","0,18","0,13","0,09","0,06","0,05","0,01"
1409559,140385800,GENERAL SAN MARTIN-GUANACO MUERTO,UTM - GUANACO MUERTO,sept-25,MX68,6c:c3:b2:4e:e5:ab,143.105.137.154,-3.048.288.114,-650.594.983.027,"-30.4828811400,	-65.0594983027","0,85",11,1,Starlink,2,"0,24","0,21","0,15","0,10","0,07","0,06","0,02"
1409164,140251202,I.P.E.M. N 273 - MANUEL BELGRANO - ANEXO GUANACO MUERTO-GUANACO MUERTO,UTM - GUANACO MUERTO ANEXO,sept-25,MX68,e4:55:a8:7d:3a:21,143.105.137.154,-304.739,-650.636,"-30.4739,-65.0636","1,04",14,1,Starlink,2,"0,29","0,26","0,19","0,12","0,08","0,07","0,02"
1408484,140084800,ALMAFUERTE-GUARDIA VIEJA,UTM - GUARDIA VIEJA,sept-25,MX68,08:f1:b3:7d:27:92,143.105.137.154,-3.408.995.510.310.480,-63.521.725.242.949.600,"-34.08995510310486, -63.521725242949685","0,66",5,1,Starlink,2,"0,19","0,17","0,12","0,08","0,05","0,05","0,01"
1408870,140175600,JERONIMO CORTES-GUASAPAMPA,UTM - GUASAPAMPA,sept-25,MX68,6c:c3:b2:4d:d5:58,143.105.136.253,-310.891,-653.412,"-31.0891,-65.3412","2,62",7,1,Starlink,2,"0,73","0,66","0,47","0,31","0,21","0,18","0,05"
